Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
185,8,1.2246,0,1.6488,0.050652,0.64973,0.97502,0.075712,0.30199,0.8007,0.05195,0.14461,0.12559,0.76743,7.2062,0.35027,1.8549,2.9253,0.077652,2.1187,0.0016353,0.010776,0.0035134,1.2705,4.6774,0.14763,0.46543,247.8,10.105,3.2286,0.018699,0.18429,0.37267,4.2115,0.38222,0.71635,2.4857,123.06,0.066003,0.52614,0.0016771,0.19946,0.20845,2.7836,-0.065611,1.6803,0.24299,0.86216,0.077959,1.8549,1713.6,1.3288,0.85237,10.08,0.11866,0.14394,192.34,-0.033918,0.39226,-0.13223,-0.012919,-0.013249,0.22466,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,26,0.6144,6,41
185,9,0.3825,0,2.3352,0.16095,0.57154,1.1005,0.2234,0.47058,1.2879,0.14625,0.37564,0.22156,0.82302,27.811,0.42846,1.3339,2.6849,0.203,2.1427,0.010892,0.0072993,0.030903,1.3372,7.0697,0.29191,0.35244,889.6,10.227,2.3386,0.1298,0.2191,0.4539,9.3149,0.41244,0.61665,3.026,134.09,0.19556,0.51136,0.0098968,0.27522,0.15567,2.5685,2.59,2.7524,1.0339,1.0983,0.28161,1.4034,2368.2,0.82257,0.70809,10.323,0.23453,0.32125,249.3,0.56427,0.36369,-0.15631,-0.022398,-0.020352,0.22509,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,26,1.2246,7,42
185,10,0.6159,0,2.3739,0.099192,0.53073,0.98225,0.12703,0.47199,1.175,0.10098,0.21137,0.12211,0.81553,8.3768,0.46927,1.131,2.6955,0.12933,1.8229,0.0063851,0.015439,0.018586,1.2044,5.9293,0.24747,0.34355,310.7,10.352,2.0811,0.13341,0.18718,0.40367,7.428,0.41096,0.64732,2.4224,133.55,0.12163,0.39887,0.0065005,0.011606,0.16566,2.0931,-0.30148,2.8327,0.59877,1.0058,0.1869,1.131,1469.9,0.73209,0.75253,10.334,0.16358,0.24308,269.89,-0.1775,0.40548,0.20618,0.0,0.0,0.22499,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,26,0.3825,8,43
185,12,0.55307,0,3.6786,0.17107,0.35048,1.0831,0.21557,0.58178,2.283,0.15794,0.26338,0.19868,0.79898,15.05,0.64951,0.5396,2.9035,0.19903,2.6469,0.038425,0.013225,0.17692,1.3556,5.9406,0.31562,0.21719,401.27,11.162,1.8617,0.63237,0.1333,0.49586,15.918,0.45782,0.61971,3.8676,123.99,0.21411,0.20522,0.035477,0.78563,0.18232,1.6676,1.409,3.5624,0.93827,0.89572,0.4881,0.53959,1523.6,0.3344,0.68438,11.241,0.22106,0.34185,657.05,0.41333,0.28005,0.75249,-0.0065937,-0.0060878,0.19251,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,26,0.46603,10,45
185,13,0.038827,0,3.6331,0.19325,0.35998,1.0408,0.22342,0.53411,1.8226,0.18567,0.30195,0.21646,0.73695,28.306,0.64002,0.56246,4.1052,0.21465,1.7446,0.087435,0.0075833,0.43105,1.4124,4.2105,0.40463,0.20284,493.77,11.247,1.9487,0.089257,0.15714,0.3697,13.437,0.3552,0.56348,2.9303,87.693,0.26223,0.24553,0.084005,0.046747,0.2472,1.6263,0.23052,2.5891,0.78177,0.83452,0.53684,0.56246,1635.3,0.31693,0.59537,11.287,0.24132,0.42116,670.43,0.10335,0.35519,0.47685,-0.0021396,-0.0020556,0.20003,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,26,0.55307,11,46
186,13,0.35247,0,0.45932,0.067613,0.42253,0.31165,0.030358,-0.15766,0.35972,0.21695,0.11708,0.16948,0.13393,10.807,0.57747,0.7317,3.5184,0.09741,10.121,0.0033619,0.0090136,0.011529,2.3269,0.57766,0.1884,0.29159,175.61,15.481,-1.9767,0.42001,0.13094,0.10489,12.931,0.33657,0.69011,12.47,102.32,0.50482,0.22675,0.010788,-0.25651,0.5395,0.53968,-0.78437,1.0704,0.12533,-0.27301,0.16002,0.74053,1499.9,0.50495,0.8116,14.315,0.11632,0.058714,26587.0,-0.64523,0.024991,0.68701,-0.019261,-0.061803,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,4,0.4402,3,19
186,14,0.30815,0,0.6106,0.0011995,0.35877,0.15595,-0.013415,-0.089919,0.48807,0.0076914,0.0018706,0.1245,0.141,-7.7695,0.64123,0.55951,1.4881,-0.086021,6.406,0.0016484,0.011072,0.0071383,1.106,0.28813,-0.05182,0.23092,3.3957,15.567,-1.7343,0.089966,0.12785,0.1127,1.0495,0.72271,0.64363,6.0904,241.92,0.0085068,0.19939,0.01057,-0.45459,0.54124,0.2432,-0.98066,1.1847,0.0022161,-0.14023,0.0033432,0.56504,1815.3,0.36012,1.0518,13.709,-0.00010122,-0.0080812,13221.0,-0.96206,0.025606,0.093491,-0.00033824,-0.0021689,0.0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,4,0.35247,4,20
188,2,0.0010303,0,1.5963,0.08639,0.5654,0.54759,0.11451,0.32484,0.55492,0.15776,0.19878,0.057138,0.86963,2.3675,0.4346,1.3009,2.8466,0.20912,0.76839,0.076412,0.088328,0.14026,0.62969,4.7106,0.45464,0.54478,297.12,10.548,1.6857,0.34294,0.020613,0.30231,35.32,0.55208,0.96354,1.409,126.47,0.099342,0.047429,0.13954,0.049522,0.11625,1.26,0.55629,3.7386,0.74317,0.74745,0.1528,1.3031,1494.7,1.2535,0.54536,9.9453,0.23708,0.24896,289.64,0.21762,0.38865,-0.12991,-0.025497,-0.046562,0.11749,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,22,0.19651,1,35
188,3,0.0037273,0,1.1317,0.060686,0.52615,0.40403,0.070793,0.067461,0.49515,0.1502,0.12807,0.00047205,0.57988,1.765,0.47385,1.1104,2.9324,0.17522,0.79592,0.088453,0.099275,0.17262,0.69675,6.0577,0.43686,0.51242,132.45,11.185,5.9891,0.89132,0.013731,0.25372,60.25,0.62799,0.9739,1.4134,122.77,0.10465,0.028977,0.21893,0.39546,0.066697,0.85265,0.32857,7.1045,0.90987,0.14237,0.11534,1.1109,1034.2,1.0814,0.56314,10.279,0.19529,0.1765,377.94,0.1411,0.28587,0.085159,-0.029628,-0.073331,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,22,0.0010303,2,36
188,4,0.33767,0,2.0947,0.02736,0.35535,0.53954,0.0022001,0.36985,0.90254,0.050711,0.042442,0.0023129,0.70769,0.044622,0.64465,0.55122,2.1723,0.0040778,0.99587,0.022377,0.091384,0.066236,0.7624,6.4811,0.30179,0.33784,44.091,10.881,1.4588,-0.26168,0.017507,0.30491,23.596,0.56514,0.95073,1.4263,165.72,0.038662,0.027157,0.041475,-0.014054,0.083247,0.83694,-0.66712,7.7438,0.32867,0.57371,0.076996,0.55166,1038.8,0.52407,0.69821,10.264,0.029869,0.16283,441.42,-0.50051,0.37827,-0.078476,-0.0045319,-0.0083996,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,22,0.0037273,3,37
188,5,0.52879,0,1.8226,0.16345,0.44066,0.64436,0.15678,0.35102,0.93453,0.25366,0.29221,0.13557,0.77774,4.8371,0.55934,0.78781,1.8757,0.24331,1.1684,0.034724,0.050301,0.081375,0.82851,9.4053,0.39465,0.42671,407.09,11.317,1.8357,0.54555,0.013943,0.39878,5.9724,0.61887,0.96836,1.9301,191.93,0.21016,0.024928,0.053889,0.84585,0.068511,1.152,8.233,8.1643,2.3857,0.62756,0.37092,0.78838,1393.1,0.76288,0.60535,10.877,0.26008,0.2543,623.07,0.80455,0.33386,0.27197,-0.021195,-0.032892,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,22,0.33767,4,38
188,6,-0.46664,0,1.4893,0.18505,0.57607,0.87069,0.22546,0.27608,0.79752,0.21253,0.4365,0.13841,0.8403,6.6445,0.42394,1.3588,2.3837,0.25895,1.6448,0.024914,0.038972,0.044156,1.0362,12.969,0.3854,0.56422,706.97,11.745,3.1538,0.53391,0.011842,0.44998,37.439,0.51681,0.97944,2.6762,151.02,0.22022,0.027934,0.028614,1.0727,0.067135,2.0538,0.73664,6.3147,2.7564,0.65121,0.32123,1.3602,1619.6,1.3309,0.6146,11.606,0.26778,0.33556,980.1,0.26918,0.32534,0.50311,-0.038041,-0.043691,0.14467,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,22,0.52879,5,39
188,7,-1.5643,1,1.0369,-0.061672,0.86835,0.55145,0.034853,0.031581,0.50576,-0.11184,-0.46844,-0.098424,0.88665,0.32012,0.13165,6.5957,1.4532,0.063203,0.83584,0.011594,0.19743,0.013559,0.62194,6.9985,0.42993,0.85507,-292.39,11.961,17.461,0.24099,0.013275,0.43246,16.031,0.78423,0.98471,1.4662,247.72,-0.069556,0.10084,0.021025,-0.21403,0.078795,4.1886,-1.4136,1.6708,-0.78269,0.23988,-0.071023,8.1104,624.18,6.4949,0.57007,11.365,0.073936,0.23708,743.77,-1.0,0.37611,0.45652,-0.042817,-0.077645,0.0,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,22,-0.46664,6,40
189,3,1.5736,0,2.0509,0.35503,0.427,1.6225,0.4621,0.43197,2.0207,0.21882,0.61961,0.31825,0.84303,122.33,0.573,0.74521,2.0835,0.28481,47869.0,0.018224,0.0023281,0.044336,1.9246,12.727,0.34828,0.41105,1607.2,10.72,3.7561,0.28313,0.015949,0.83061,204.57,0.51193,0.96265,73450.0,172.79,0.42114,0.027835,0.011232,0.59258,0.12748,2.8316,0.77121,4.4947,2.785,0.75388,0.83145,0.74521,2593.9,0.71738,0.65172,11.204,0.29233,0.56509,250.68,0.27829,0.0,0.90588,0.0,0.0,0.22731,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,8,1.4407,1,12
189,12,3.5116,0,1.7744,0.13721,0.51673,1.055,0.16488,0.36765,1.7605,0.13006,0.28392,0.33228,0.84241,36035.0,0.48327,1.0692,1.8421,0.15628,178000.0,0.010231,0.0,0.021549,1.2524,6.7727,0.22881,0.47476,999.63,12.295,2.8696,0.20805,0.041966,0.83583,178000.0,0.79224,0.91879,231000.0,195.43,0.16288,0.086837,0.0096972,0.40808,0.15578,2.1831,0.72797,3.1024,0.88084,0.76075,0.26554,1.0733,3520.8,0.98239,0.77119,12.348,0.1655,0.2414,532.52,0.26686,0.0,0.36769,0.040328,0.038225,0.20159,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,8,2.4208,10,21
190,4,1.0594,0,1.2789,0.31107,0.31664,0.61989,0.30919,0.08679,0.58865,0.50181,0.45521,0.2788,0.39795,2454.8,0.68336,0.46335,7.5868,0.49879,1.8337,0.089219,0.00020319,0.28673,1.5577,1.1742,0.51076,0.31115,839.68,14.809,7.1424,0.43744,0.0054832,0.18316,819000.0,0.29547,0.98268,3.7481,47.451,0.78169,0.0080238,0.14393,0.4582,0.52793,0.90712,0.64406,1.2944,0.58922,0.12701,0.98242,0.46884,1844.6,0.45533,0.48924,14.33,0.5264,0.31662,1036.7,0.24359,0.16539,0.59968,0.0025954,0.0041869,0.0018354,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,4,0.75257,3,14
190,5,0.95297,0,1.8133,0.26112,0.28807,0.50449,0.25842,0.15807,0.86199,0.51759,0.36678,0.25775,0.35243,2817.3,0.71193,0.40464,11.196,0.51225,1.608,0.10874,0.00018182,0.55946,1.4315,0.85266,0.52703,0.19436,1073.2,15.229,3.1916,0.52261,0.09371,0.16754,3.7742,0.33209,0.6747,3.3998,32.154,0.74092,0.13163,0.21554,0.23915,0.59166,0.70862,0.27811,1.2033,0.44133,0.22203,0.90644,0.40464,2926.1,0.27301,0.47297,14.545,0.54141,0.26588,1285.5,0.12208,0.14839,0.70642,0.0,0.0,0.00059971,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,4,1.0594,4,15
190,6,1.9041,0,2.4545,0.33354,0.23995,0.54404,0.34019,0.23283,0.96358,0.61307,0.43883,0.35281,0.39291,500.63,0.76005,0.3157,7.6145,0.62531,0.99466,0.068329,0.001249,0.42685,1.3847,1.0058,0.63811,0.16008,900.91,15.502,2.3366,0.31439,0.079872,0.15425,3.2009,0.28352,0.66713,2.7485,47.279,0.84889,0.10509,0.1256,0.41745,0.5409,0.7158,0.67891,1.4052,0.61663,0.30634,1.39,0.3157,2053.0,0.21061,0.36189,14.894,0.67162,0.34716,1237.0,0.25343,0.19794,0.20163,0.0,0.0,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,4,0.95297,5,16
190,7,1.7735,0,3.3207,0.44354,0.20289,0.73752,0.4426,0.3668,1.7853,0.6014,0.55644,0.50523,0.52486,308.67,0.79711,0.25454,3.1601,0.60012,1.4515,0.034001,0.0019442,0.21512,1.4052,1.7517,0.60742,0.15806,1671.6,15.835,2.0107,0.39525,0.044838,0.28218,2180000.0,0.3826,0.77901,3.6974,113.92,0.84507,0.056251,0.046102,0.89145,0.42102,0.92525,0.85544,1.8933,1.0535,0.46017,2.1861,0.25454,3004.1,0.19829,0.39258,15.531,0.66584,0.44799,1838.9,0.29958,0.19947,0.086019,0.0,0.0,0.0,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,4,1.9041,6,17
190,8,0.74956,0,1.7456,0.23696,0.3453,0.57805,0.24183,0.23472,1.0518,0.40993,0.36193,0.40407,0.54952,174.25,0.6547,0.52741,2.063,0.41835,1.8849,0.033989,0.0024008,0.10797,1.0519,1.591,0.42698,0.3148,1040.0,15.988,2.4627,0.16457,0.030494,0.3311,2910000.0,0.57279,0.91169,3.2894,174.5,0.43121,0.046577,0.058799,-0.087241,0.36332,0.88292,-0.37784,1.802,0.65219,0.35852,0.68624,0.533,2873.5,0.48083,0.57302,15.44,0.4933,0.24681,1603.7,-0.23292,0.17573,0.0049789,0.0,0.0,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,4,1.7735,7,18
190,12,0.72062,0,1.61,0.37342,0.28751,0.69875,0.33963,0.15126,0.97197,0.53441,0.5241,0.39974,0.39921,12629.0,0.71249,0.40352,4.7283,0.48604,2.7085,0.063756,3.85e-05,0.25713,1.7503,1.3933,0.49102,0.24795,1313.4,17.558,4.6196,0.54212,0.039553,0.241,15000000.0,0.34491,0.86243,5.3214,76.138,0.93538,0.055514,0.091243,0.59729,0.50152,0.98072,0.19333,1.4207,0.74457,0.2123,1.2988,0.40436,2506.0,0.34801,0.50898,17.2,0.50616,0.3431,8131.1,0.088145,0.13131,0.75456,-0.0064534,-0.0092356,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,4,1.406,11,22
191,8,0.3316,0,1.4909,0.15856,0.31745,0.40427,0.17815,0.15321,1.4108,0.39221,0.2323,0.11418,0.46533,184.5,0.68255,0.4651,3.1436,0.44068,15.383,0.04148,0.0023884,0.1329,0.86878,0.76261,0.4996,0.31211,284.57,15.358,2.6386,0.43871,0.0053386,0.44033,20.954,1.0892,0.98318,30.74,114.52,0.34074,0.0078215,0.10261,0.69795,0.53011,0.59229,1.9091,1.2876,0.2991,0.22448,0.49947,0.4651,1225.0,0.45728,0.5004,14.452,0.57848,0.20197,4154.6,0.48837,0.013151,0.52577,-0.00055368,-0.0013696,0.13397,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,5,0.20493,1,12
191,9,0.48201,0,2.626,0.17527,0.20248,0.57486,0.19931,0.318,2.297,0.30489,0.21976,0.19351,0.51357,217.63,0.79752,0.25388,2.5172,0.34672,10.416,0.060564,0.0015932,0.30968,1.1194,1.1978,0.4258,0.19557,300.35,15.312,1.8078,-0.045176,0.0069048,0.44922,21.191,0.78144,0.9659,18.14,143.02,0.34128,0.0086578,0.10535,0.35775,0.47993,0.72081,0.055447,1.6618,0.3652,0.39873,0.86563,0.25388,1366.7,0.24522,0.5742,14.758,0.49561,0.24478,5555.4,0.026975,0.031691,-0.13557,-0.0024277,-0.0042231,0.14333,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,5,0.3316,2,13
191,10,0.71806,0,1.1723,0.13163,0.42807,0.48416,0.12835,0.066733,0.98832,0.27186,0.23014,0.17963,0.45412,13.524,0.57193,0.74846,1.8043,0.2651,6.5811,0.040652,0.019602,0.10494,1.0661,0.94243,0.3469,0.38739,353.21,15.76,7.2552,0.56593,0.040679,0.38286,3.8157,0.79078,0.90497,10.077,199.52,0.28985,0.071125,0.083964,0.31885,0.51374,0.84654,0.17601,1.1133,0.25621,0.11668,0.30749,0.74846,1534.7,0.67733,0.6531,15.035,0.41282,0.16796,7248.4,0.080885,0.048047,0.67625,-0.0017165,-0.0035454,0.15492,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,5,0.48201,3,14
191,12,1.2566,0,0.88156,0.16563,0.6364,0.52664,0.19944,-0.057568,0.76902,0.31451,0.45554,0.18522,0.42849,17.796,0.3636,1.7503,2.2113,0.37869,8.3289,0.039492,0.02128,0.08125,1.2291,1.3737,0.40986,0.48606,1022.3,16.593,-9.1482,0.47001,0.15035,0.37379,4.2964,0.70975,0.76376,14.113,162.8,0.38655,0.41349,0.074988,0.43299,0.38338,1.4484,0.65837,0.94841,0.43204,-0.15833,0.26027,1.7503,2244.1,1.3368,0.59014,15.952,0.53182,0.21585,18252.0,0.24766,0.037315,-0.076305,-0.012926,-0.024543,0.073196,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,5,1.1432,5,16
191,13,0.69434,0,0.88382,0.11676,0.65461,0.49832,0.16197,-0.062992,0.75837,0.23431,0.33805,0.1841,0.4792,4.437,0.34539,1.8953,1.4573,0.32503,6.3513,0.020068,0.073254,0.037013,1.0399,1.5181,0.35989,0.54219,796.98,16.694,-7.9107,0.10592,0.11242,0.41118,3.4248,0.82515,0.82827,9.9222,247.03,0.24366,0.32548,0.040272,0.046433,0.32825,1.4428,-0.2204,1.0522,0.3557,-0.18238,0.17837,1.8969,2357.5,1.5698,0.64011,15.997,0.47138,0.17934,18657.0,-0.12385,0.050222,-0.053099,0.0097337,0.019533,0.074754,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,5,1.2566,6,17
191,14,0.65546,0,0.89781,0.041712,0.73458,0.40372,0.077928,-0.072843,0.6407,0.10332,0.15715,0.10266,0.63998,1.9276,0.26542,2.7676,0.93255,0.19303,6.1144,0.010512,0.10014,0.014747,0.63082,1.5643,0.21906,0.71283,282.13,16.685,-5.5423,-0.009078,0.021749,0.45671,1.24,1.1313,0.97039,7.8295,386.04,0.065177,0.081941,0.026039,-0.19719,0.25808,1.521,-0.64599,1.0285,0.16163,-0.27444,0.056784,2.7743,1795.3,2.6856,0.78094,15.778,0.37476,0.088438,15568.0,-0.4771,0.051564,-0.22092,-0.013958,-0.034573,0.0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,5,0.69434,7,18
192,2,0.6662,0,1.3708,0.20313,0.66565,1.2458,0.22866,0.22356,0.63072,0.16305,0.60756,0.12821,0.82651,7.3862,0.33435,1.9909,5.4989,0.18354,2.2423,0.10175,0.024849,0.16876,1.5073,7.261,0.27647,0.60295,1084.0,10.192,5.5727,0.51267,0.062701,0.38029,18.416,0.30526,0.9058,3.0991,65.467,0.24577,0.18754,0.081676,0.34085,0.17158,3.7262,0.6026,1.9487,1.1839,0.66865,0.30516,2.0012,1784.2,1.8034,0.72353,10.412,0.19419,0.34443,349.91,0.23154,0.40199,0.20601,-0.06495,-0.052134,0.0022091,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,22,0.6842,1,18
192,3,1.1138,0,1.0824,0.099678,0.82221,0.70978,0.12478,0.06368,0.40303,0.14043,0.56064,0.067063,0.83636,5.1997,0.17779,4.6245,3.4632,0.1758,0.97885,0.077008,0.033811,0.099664,0.84866,6.4252,0.29488,0.77268,990.2,10.813,11.146,0.86155,0.049527,0.31142,5.4635,0.43875,0.93976,1.3882,103.95,0.11918,0.27856,0.1085,0.060588,0.11047,3.9922,-0.086531,1.6094,0.90231,0.35817,0.12123,6.5923,1766.2,4.3459,0.70512,10.47,0.1947,0.2093,367.24,-0.045222,0.51129,0.19856,-0.00082545,-0.001163,0.084504,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,22,0.6662,2,19
192,4,0.8388,0,1.403,0.1653,0.7949,0.96628,0.18437,0.24539,0.6226,0.17107,0.80594,0.10319,0.8543,8.69,0.2051,3.8756,3.718,0.1908,1.4767,0.049696,0.021957,0.081614,1.1311,9.572,0.32711,0.60892,1784.2,10.896,3.9378,0.086531,0.18598,0.37911,16.814,0.39234,0.76603,2.1946,96.827,0.19349,0.90677,0.051431,0.47917,0.10095,4.7112,0.80186,2.0318,1.6375,1.1964,0.20795,3.8756,2213.8,2.9688,0.67289,10.862,0.21138,0.31608,491.96,0.28619,0.4403,-0.0071077,-0.012656,-0.013097,0.10728,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,22,1.1138,3,20
192,6,1.0147,0,1.4735,0.11053,0.66998,0.96613,0.14891,0.29688,0.45745,0.11441,0.33492,0.14149,0.9239,6.0687,0.33002,2.0301,4.6339,0.15413,1.3222,0.041105,0.025397,0.065556,1.0457,18.047,0.2898,0.62702,642.67,11.376,3.2542,0.25675,0.042962,0.28683,31.071,0.29688,0.93588,1.8617,77.689,0.11963,0.13018,0.042546,0.15352,0.053534,2.9275,0.044647,6.1647,2.0647,0.89959,0.16498,2.0301,1918.9,1.8999,0.7102,11.342,0.16806,0.27998,787.5,0.021836,0.51895,-0.078911,0.0,0.0,0.0095551,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,22,0.82267,5,22
192,7,0.692,0,1.6063,0.15125,0.63696,1.2537,0.19004,0.35236,0.55378,0.12065,0.41663,0.1742,0.93355,6.4737,0.36304,1.7545,4.9813,0.15158,1.6973,0.018586,0.023415,0.03198,1.3429,26.796,0.27302,0.58119,881.07,11.378,3.558,0.0018345,0.05577,0.32185,43.565,0.25672,0.91244,2.3347,72.27,0.16202,0.15362,0.014825,0.30004,0.046786,3.4534,0.37095,7.7595,3.2329,0.97059,0.23746,1.7545,2114.7,1.6009,0.72698,11.604,0.15899,0.34229,1043.3,0.15646,0.53698,-0.12444,-0.027502,-0.021936,0.098315,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,22,1.0147,6,23
192,8,0.38803,0,1.9819,0.082392,0.53831,0.90972,0.11907,0.46521,0.91606,0.090568,0.17846,0.1135,0.93902,3.7561,0.46169,1.166,2.9837,0.13088,1.3105,0.05288,0.034845,0.11161,0.9688,20.248,0.29276,0.47381,502.33,11.424,1.9555,0.04666,0.064503,0.43404,11.799,0.47711,0.88017,1.8529,120.66,0.087743,0.13971,0.058127,-0.24052,0.04493,1.9704,-0.42986,10.276,1.8338,1.0076,0.15306,1.2078,2814.9,1.0262,0.70724,11.329,0.13948,0.26633,823.73,-0.27377,0.49096,0.005137,-0.02515,-0.027645,0.1106,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,22,0.692,7,24
192,9,0.5178,0,2.4153,0.11465,0.47553,1.0325,0.13696,0.55033,1.163,0.11104,0.2186,0.13876,0.93916,6.2108,0.52447,0.90668,3.2331,0.13265,1.7545,0.036785,0.021358,0.094605,1.0994,22.29,0.27686,0.38883,320.6,11.337,1.8762,-0.082676,0.086695,0.45222,15.255,0.43799,0.81769,2.4262,111.35,0.12207,0.1653,0.035627,0.041131,0.046321,1.9687,0.27644,11.322,2.475,1.0493,0.24109,0.93238,1466.6,0.74138,0.72314,11.369,0.14346,0.28586,874.94,0.12144,0.42556,-0.054271,0.0,0.0,0.09247,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,22,0.38803,8,25
